entry_time,exit_time,duration_minutes,ticker,direction,position_size_usd,weight,influence_score,signal_reason,tweet_snippet,gross_return,net_return,transaction_cost,pnl,capital
2025-08-04 14:25:32,2025-08-04 14:30:32,5,USO,SHORT,14320.71,0.14320106766860233,-0.005893438948886614,CorrelationDiscovery:+tweet_embedding_37,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.0005244526025961224,0.0002953308943263587,3.2810473250284202,4.229169938305773,100004.2291699383
2025-08-04 14:25:32,2025-08-04 14:30:32,5,USO,SHORT,14321.32,0.14320106766860233,-0.005893438948886614,CorrelationDiscovery:+tweet_embedding_37,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.0005244526025961224,0.0002953308943263587,3.2811860860955515,4.229348797089444,100008.4585187354
2025-08-04 14:25:32,2025-08-04 14:30:32,5,USO,SHORT,14321.92,0.14320106766860233,-0.005893438948886614,CorrelationDiscovery:+tweet_embedding_37,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.0005244526025961224,0.0002953308943263587,3.2813248530311245,4.229527663437357,100012.68804639883
2025-08-04 14:28:20,2025-08-04 14:33:20,5,UUP,LONG,14375.09,0.14373366944542781,0.010622646469900526,CorrelationDiscovery:+tweet_embedding_349,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.00018152114721361426,-4.845272389907026e-05,3.305918240385773,-0.6965171432707038,100011.99152925557
2025-08-04 14:28:20,2025-08-04 14:33:20,5,UUP,LONG,14374.99,0.14373366944542781,0.010622646469900526,CorrelationDiscovery:+tweet_embedding_349,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.00018152114721361426,-4.845272389907026e-05,3.3058952170197022,-0.6965122925248601,100011.29501696303
2025-08-04 14:28:20,2025-08-04 14:33:20,5,UUP,LONG,15812.31,0.15810703638997062,0.010622646469900526,CorrelationDiscovery:+tweet_embedding_349,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “fly",0.00018152114721361426,-7.145011101033875e-05,4.000105354514908,-1.1298041273136157,100010.16521283572
2025-08-04 14:50:57,2025-08-04 14:55:57,5,DIA,LONG,9867.52,0.09866426170121811,0.0013748063400347206,CorrelationDiscovery:+tweet_embedding_251,"India is not only buying massive amounts of Russian Oil, they are then, for much of the Oil purchased, selling it on the",0.00024953495757908817,9.167213885713917e-05,1.5577001733710771,0.9045683318411998,100011.06978116756
2025-08-04 14:50:57,2025-08-04 14:55:57,5,DIA,LONG,10854.36,0.10853068787133995,0.0013748063400347206,CorrelationDiscovery:+tweet_embedding_251,"India is not only buying massive amounts of Russian Oil, they are then, for much of the Oil purchased, selling it on the",0.00024953495757908817,7.588585698494425e-05,1.8848342575056587,0.8236855959288601,100011.89346676349
2025-08-04 14:51:00,2025-08-04 14:56:00,5,DIA,LONG,10854.48,0.10853068787133995,0.0013748063400347206,CorrelationDiscovery:+tweet_embedding_251,"India is not only buying massive amounts of Russian Oil, they are then, for much of the Oil purchased, selling it on the",0.0002722261291713086,9.85770285771647e-05,1.8848497808955396,1.0699905158119096,100012.9634572793
2025-08-08 14:33:58,2025-08-08 14:38:58,5,SPY,SHORT,15839.04,0.15838133339752894,-0.008417150077993853,CorrelationDiscovery:-tweet_embedding_137,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundr",-0.00020394076305238005,-0.0004573508964884264,4.01406377699948,-7.244523500618987,100005.71893377868
